id,locality,type_of_property,subtype_of_property,type_of_sale,price,number_of_bedrooms,surface,fully_equipped_kitchen,furnished,open_fire,terrace,terrace_surface,garden,garden_surface,land_surface,number_of_facades,swimming_pool,state_of_the_building
10134984,Antwerpen,APARTMENT,APARTMENT,residential_sale,245000,2,84,None,0,0,1,None,0,None,None,2,0,GOOD
10123417,Bruxelles,APARTMENT,PENTHOUSE,residential_sale,565000,2,102,0,1,0,1,None,0,None,None,2,0,AS_NEW
9932862,Liège,APARTMENT,APARTMENT,residential_sale,89000,1,80,0,0,0,0,None,0,None,None,2,0,GOOD
9634948,Westende,APARTMENT,GROUND_FLOOR,residential_sale,129000,2,60,0,0,0,1,None,0,None,None,,0,AS_NEW
9473580,Dinant,APARTMENT,APARTMENT,residential_sale,155000,2,110,0,0,0,1,None,0,None,None,4,0,AS_NEW
10096260,Oostende,APARTMENT,FLAT_STUDIO,residential_sale,159000,0,26,0,1,0,0,None,0,None,,,0,GOOD
9450212,Brussels,APARTMENT,FLAT_STUDIO,residential_sale,180000,1,42,0,0,0,0,None,0,None,None,2,0,TO_BE_DONE_UP
9450211,Etterbeek,APARTMENT,FLAT_STUDIO,residential_sale,180000,1,42,0,0,0,0,None,0,None,None,2,0,TO_BE_DONE_UP
10092861,Evere,APARTMENT,APARTMENT,residential_sale,190000,1,66,0,0,0,1,None,0,None,None,3,0,GOOD
9858382,Middelkerke,APARTMENT,APARTMENT,residential_sale,190000,2,65,0,0,0,0,None,0,None,,,0,TO_BE_DONE_UP
10053286,Chaudfontaine,APARTMENT,GROUND_FLOOR,residential_sale,199000,2,75,0,0,0,0,None,0,None,None,,0,GOOD
10089992,Ixelles,APARTMENT,SERVICE_FLAT,residential_sale,200000,1,61,0,0,0,1,None,0,None,None,2,0,AS_NEW
9747149,Ixelles,APARTMENT,APARTMENT,residential_sale,200000,1,61,0,0,0,1,None,0,None,None,2,0,AS_NEW
10078130,Asse,APARTMENT,APARTMENT,residential_sale,200000,2,70,0,0,0,1,None,0,None,None,4,0,GOOD
10012787,Schaerbeek,APARTMENT,APARTMENT,residential_sale,215000,1,62,0,0,0,0,None,0,None,None,2,0,GOOD
9811987,LANTIN,HOUSE,HOUSE,residential_sale,280000,2,100,0,0,0,0,None,0,None,0,4,0,TO_RENOVATE
10076713,PIRONCHAMPS,HOUSE,APARTMENT_BLOCK,residential_sale,280000,5,180,0,0,0,0,None,0,None,0,3,0,GOOD
9771016,SAINTE-ODE,HOUSE,HOUSE,residential_sale,280000,3,None,0,0,0,0,None,1,None,894,4,0,
10069316,Deerlijk,HOUSE,HOUSE,residential_sale,280000,3,180,0,0,0,1,None,0,None,378,3,0,
10107139,Ledeberg,HOUSE,HOUSE,residential_sale,280000,2,100,0,0,0,1,None,0,None,50,2,0,GOOD
10094736,VIRGINAL-SAMME,HOUSE,HOUSE,residential_sale,285000,3,120,0,0,0,1,None,1,None,651,4,0,GOOD
9993216,Andenne,HOUSE,HOUSE,residential_sale,285000,4,160,0,0,0,1,None,1,None,344,2,1,TO_BE_DONE_UP
10087914,Virton Bleid,HOUSE,HOUSE,residential_sale,285000,3,200,0,0,0,1,None,1,None,400,3,1,GOOD
10060458,NIMY,HOUSE,MIXED_USE_BUILDING,residential_sale,285000,5,150,0,0,0,0,None,0,None,850,2,0,GOOD
10046521,MESVIN,HOUSE,HOUSE,residential_sale,285000,3,170,0,0,0,0,None,0,None,821,4,0,GOOD
9771499,Colfontaine,HOUSE,HOUSE,residential_sale,285000,8,485,0,0,0,0,None,0,None,2110,2,0,GOOD
10116812,Oudenaarde,HOUSE,HOUSE,residential_sale,285000,4,168,0,0,0,1,None,1,None,110,3,0,AS_NEW
10098256,Huy,HOUSE,HOUSE,residential_sale,289500,4,150,0,0,0,1,None,1,None,250,2,0,
10092494,Namur Belgrade,HOUSE,HOUSE,residential_sale,290000,3,125,0,0,0,1,None,1,None,315,3,0,GOOD
10027489,Mont-sur-Marchienne,HOUSE,HOUSE,residential_sale,290000,3,None,0,0,0,1,None,1,None,0,3,0,TO_BE_DONE_UP
10049825,Saint-Leger,HOUSE,HOUSE,residential_sale,290000,4,120,0,0,0,1,None,1,None,510,4,0,TO_RENOVATE
9991031,Aalst,HOUSE,HOUSE,residential_sale,294000,3,156,0,0,0,1,None,1,None,284,3,0,GOOD
9934629,COURT-SAINT-ETIENNE,HOUSE,HOUSE,residential_sale,295000,3,120,0,0,0,0,None,1,None,166,3,0,JUST_RENOVATED
10092088,Namur,HOUSE,HOUSE,residential_sale,295000,4,218,0,0,0,0,None,0,None,1321,4,0,
9947250,SPONTIN,HOUSE,HOUSE,residential_sale,295000,4,218,0,0,0,0,None,0,None,1321,4,0,
9950314,Rochefort Eprave,HOUSE,HOUSE,residential_sale,295000,3,175,0,0,0,1,None,0,None,0,3,0,JUST_RENOVATED
10044676,Tenneville,HOUSE,MIXED_USE_BUILDING,residential_sale,295000,1,None,0,0,0,0,None,0,None,1302,4,0,
10094540,Soignies,HOUSE,HOUSE,residential_sale,295000,3,198,0,0,0,1,None,0,None,112,3,0,GOOD
10035509,De Panne,HOUSE,HOUSE,residential_sale,295000,3,200,0,0,1,0,None,1,None,245,3,0,TO_BE_DONE_UP
9862291,Namur,HOUSE,HOUSE,residential_sale,298000,5,175,0,0,0,0,None,0,None,133,3,0,TO_RENOVATE
10100755,Ronse,HOUSE,HOUSE,residential_sale,298000,3,180,1,0,0,1,None,1,None,0,2,0,GOOD
10046052,Aarschot,HOUSE,HOUSE,residential_sale,299000,3,146,0,0,0,0,None,0,None,35,2,0,GOOD
9980322,Oostende,HOUSE,HOUSE,residential_sale,299000,4,313,0,0,0,1,None,0,None,126,2,0,GOOD
10043776,Kortemark,HOUSE,HOUSE,residential_sale,299000,4,249,0,0,0,0,None,1,None,505,3,0,TO_BE_DONE_UP
10097441,Ninove,HOUSE,HOUSE,residential_sale,299000,3,180,1,0,0,1,None,0,None,144,2,0,AS_NEW
9818764,SINT-AGATHA-BERCHEM,APARTMENT,APARTMENT,residential_sale,215000,2,90,0,0,0,1,None,0,None,None,2,0,GOOD
9483872,Seraing,APARTMENT,APARTMENT,residential_sale,218500,1,97,0,0,0,1,None,1,None,None,,0,
9906488,Huy,APARTMENT,APARTMENT,residential_sale,223000,2,101,None,0,0,1,None,0,None,None,2,0,
10027733,Berlare,APARTMENT,GROUND_FLOOR,residential_sale,229000,1,63,1,0,0,0,None,1,None,None,4,0,
10027726,Berlare,APARTMENT,APARTMENT,residential_sale,229000,1,63,1,0,0,0,None,1,None,None,4,0,
10027689,Berlare,APARTMENT,APARTMENT,residential_sale,229000,1,63,1,0,0,0,None,1,None,None,4,0,
10093770,De Haan,APARTMENT,APARTMENT,residential_sale,230000,1,64,None,0,0,1,None,1,None,,,0,AS_NEW
9617250,Lendelede,APARTMENT,APARTMENT,residential_sale,241500,2,123,1,0,0,1,None,0,None,,,0,AS_NEW
10114364,Laeken,APARTMENT,PENTHOUSE,residential_sale,250000,1,70,0,0,0,1,None,0,None,None,2,0,
9957676,Blankenberge,APARTMENT,APARTMENT,residential_sale,256500,1,67,None,0,0,1,None,0,None,,,0,
10095980,BEVEREN,APARTMENT,APARTMENT,residential_sale,262102,2,91,0,0,0,1,None,0,None,None,2,0,
10030782,Namur,APARTMENT,APARTMENT,residential_sale,265000,1,66,0,0,0,1,None,0,None,None,2,0,GOOD
9812407,Ninove,APARTMENT,APARTMENT,residential_sale,265000,2,120,0,0,0,1,None,1,None,,,0,GOOD
10081941,Bastogne,APARTMENT,APARTMENT,residential_sale,275000,2,89,None,0,0,1,None,0,None,None,2,0,
9617251,Lendelede,APARTMENT,DUPLEX,residential_sale,278500,2,141,1,0,0,1,None,0,None,,,0,AS_NEW
10020014,Forest,APARTMENT,APARTMENT,residential_sale,319000,1,77,0,0,0,0,None,0,None,None,2,0,GOOD
9947822,Blankenberge,APARTMENT,APARTMENT,residential_sale,330000,3,121,0,0,0,1,None,0,None,,4,0,
10105396,Neder-Over-Heembeek (Bruxelles),APARTMENT,PENTHOUSE,residential_sale,375000,2,122,0,0,0,1,None,0,None,None,2,0,
9080483,Hollogne-sur-Geer,APARTMENT,APARTMENT,residential_sale,375000,2,315,0,0,0,0,None,0,None,None,3,0,AS_NEW
9890715,SINT-GILLIS,APARTMENT,APARTMENT,residential_sale,395000,1,98,0,0,0,1,None,0,None,None,,0,JUST_RENOVATED
10030779,Bruxelles,APARTMENT,LOFT,residential_sale,399000,1,128,1,0,0,1,None,0,None,None,,0,GOOD
10114747,Schaerbeek,APARTMENT,APARTMENT,residential_sale,399000,3,150,0,0,0,1,None,0,None,None,3,0,TO_BE_DONE_UP
10089993,Etterbeek,APARTMENT,APARTMENT,residential_sale,399000,3,150,0,0,0,1,None,0,None,None,3,0,TO_BE_DONE_UP
10097645,Brussels,APARTMENT,APARTMENT,residential_sale,410000,3,125,0,0,0,0,None,0,None,,4,0,AS_NEW
9872476,Woluwe-Saint-Pierre,APARTMENT,APARTMENT,residential_sale,450000,2,120,1,0,0,0,None,0,None,,2,0,AS_NEW
9872478,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,residential_sale,450000,2,120,1,0,0,0,None,0,None,,2,0,AS_NEW
10039838,Woluwe-Saint-Lambert,APARTMENT,APARTMENT,residential_sale,475000,3,120,0,0,1,1,None,0,None,None,2,0,AS_NEW
10075301,Waterloo,APARTMENT,APARTMENT,residential_sale,475000,3,110,None,0,0,1,None,0,None,None,3,0,AS_NEW
9993673,Uccle,APARTMENT,APARTMENT,residential_sale,495000,2,151,0,0,0,1,None,0,None,None,,0,GOOD
9807773,Brussels,APARTMENT,APARTMENT,residential_sale,555000,3,107,1,0,0,1,None,0,None,None,4,0,AS_NEW
10112286,Hamme,HOUSE,HOUSE,residential_sale,299950,3,148,0,0,0,1,None,0,None,321,3,0,GOOD
10094892,HELECINE,HOUSE,HOUSE,residential_sale,299999,2,109,0,0,0,0,None,1,None,1986,4,0,TO_RENOVATE
9816251,Braine-l'Alleud,HOUSE,HOUSE,residential_sale,300000,4,152,0,0,0,1,None,1,None,799,3,0,TO_RENOVATE
10077770,Oudenaarde,HOUSE,HOUSE,residential_sale,305000,2,130,0,0,0,1,None,1,None,505,4,0,AS_NEW
10113163,Beveren-Waas,HOUSE,HOUSE,residential_sale,319000,4,189,0,0,0,0,None,1,None,0,3,0,TO_RENOVATE
10105439,Zwalm,HOUSE,MIXED_USE_BUILDING,residential_sale,319000,3,528,0,0,0,1,None,1,None,1260,2,0,TO_RENOVATE
10103299,Zwalm,HOUSE,HOUSE,residential_sale,319000,3,528,0,0,0,1,None,1,None,1260,2,0,TO_RENOVATE
10004705,Wemmel,HOUSE,HOUSE,residential_sale,320000,4,165,0,0,0,0,None,0,None,79,2,0,
10098452,LAMBUSART,HOUSE,VILLA,residential_sale,320000,4,157,0,0,1,1,None,1,None,3140,4,0,GOOD
10053763,Savy,HOUSE,HOUSE,residential_sale,320000,4,132,None,0,0,0,None,0,None,344,2,0,
9964108,Saint-Léger ChÃtillon,HOUSE,HOUSE,residential_sale,320000,2,125,0,0,0,1,None,0,None,3400,4,0,TO_BE_DONE_UP
10070832,Lampernisse,HOUSE,HOUSE,residential_sale,320000,4,157,0,0,0,1,None,1,None,703,4,0,GOOD
9150361,Genappe,HOUSE,HOUSE,residential_sale,325000,3,157,0,0,0,1,None,1,None,950,3,0,TO_RENOVATE
9150300,Loupoigne,HOUSE,HOUSE,residential_sale,325000,3,157,0,0,0,1,None,1,None,950,3,0,GOOD
10033152,Antwerpen Merksem,HOUSE,MIXED_USE_BUILDING,residential_sale,325000,7,300,0,0,0,1,None,0,None,126,2,0,GOOD
9877575,Antwerpen,HOUSE,HOUSE,residential_sale,325000,3,90,0,0,0,1,None,1,None,195,2,0,GOOD
10111474,Kortrijk,HOUSE,HOUSE,residential_sale,325000,3,155,0,0,0,1,None,1,None,147,2,0,
9983474,Zele,HOUSE,HOUSE,residential_sale,325000,5,250,0,0,0,1,None,1,None,242,2,0,GOOD
10098812,Willebroek,HOUSE,MANSION,residential_sale,329000,5,247,0,0,0,0,None,1,None,160,2,0,TO_BE_DONE_UP
9896286,Tienen,HOUSE,HOUSE,residential_sale,329000,3,170,0,0,0,1,None,1,None,260,3,0,TO_BE_DONE_UP
9596876,WÉPION,HOUSE,VILLA,residential_sale,329000,4,180,0,0,0,0,None,0,None,1872,4,0,TO_RENOVATE
9596875,WÉPION,HOUSE,HOUSE,residential_sale,329000,4,180,0,0,0,0,None,0,None,1872,4,0,TO_RENOVATE
9960615,Grez-Doiceau,HOUSE,HOUSE,residential_sale,335000,2,140,0,0,0,1,None,0,None,741,4,0,TO_BE_DONE_UP
10060769,Lier,HOUSE,HOUSE,residential_sale,335000,2,160,0,0,0,1,None,1,None,183,2,0,JUST_RENOVATED
9933487,Virton Ruette,HOUSE,HOUSE,residential_sale,340000,4,180,1,0,0,1,None,1,None,383,2,0,AS_NEW
10118471,Tubize,HOUSE,TOWN_HOUSE,residential_sale,345000,3,206,0,0,1,1,None,1,None,286,2,0,
10011588,COURT-SAINT-ETIENNE,HOUSE,HOUSE,residential_sale,345000,3,115,0,0,0,1,None,1,None,680,4,0,
10100554,Sint-Niklaas,HOUSE,HOUSE,residential_sale,345000,4,160,0,0,0,0,None,1,None,210,2,0,AS_NEW
10048036,Amay,HOUSE,HOUSE,residential_sale,349000,3,164,0,0,0,1,None,1,None,619,4,0,
10107114,Theux,HOUSE,HOUSE,residential_sale,350000,3,231,0,0,1,0,None,1,1,919,4,0,GOOD
9667839,Etterbeek,APARTMENT,APARTMENT,residential_sale,555000,3,107,1,0,0,1,None,0,None,None,4,0,AS_NEW
10114359,Uccle,APARTMENT,DUPLEX,residential_sale,570000,2,140,0,0,0,1,None,0,None,None,2,0,
9677342,Saint-Gilles,APARTMENT,DUPLEX,residential_sale,595000,2,150,1,0,0,1,None,0,None,None,2,0,JUST_RENOVATED
9836457,Antwerp,APARTMENT,APARTMENT,residential_sale,688000,2,125,None,0,0,1,None,0,None,,2,0,AS_NEW
10122050,Bruxelles,APARTMENT,APARTMENT,residential_sale,690000,4,220,0,0,0,1,None,0,None,None,,0,TO_BE_DONE_UP
10070304,Schaerbeek,APARTMENT,APARTMENT,residential_sale,690000,3,156,None,0,0,1,None,0,None,None,2,0,AS_NEW
9638763,Uccle,APARTMENT,APARTMENT,residential_sale,800000,3,170,1,0,0,1,None,0,None,None,2,1,AS_NEW
10123101,Zelzate,APARTMENT,PENTHOUSE,residential_sale,890000,4,715,1,0,1,1,None,0,None,,3,0,
8943409,Bruxelles,APARTMENT,PENTHOUSE,residential_sale,1290000,3,200,0,0,0,1,None,0,None,None,3,0,AS_NEW
9931557,Ixelles,APARTMENT,APARTMENT,residential_sale,1295000,2,221,0,0,0,1,None,0,None,,2,0,AS_NEW
9931556,Ixelles,APARTMENT,DUPLEX,residential_sale,1650000,3,271,0,0,0,1,None,0,None,,2,0,AS_NEW
10117450,Knokke-Heist,APARTMENT,APARTMENT,residential_sale,1850000,3,125,0,0,0,1,None,0,None,,3,0,AS_NEW
9997722,Ixelles,APARTMENT,PENTHOUSE,residential_sale,2850000,3,386,0,0,0,1,None,0,None,,2,0,AS_NEW
10141046,Herselt,APARTMENT,APARTMENT,residential_sale,230750,1,77,None,0,0,1,None,0,None,None,3,0,AS_NEW
10141050,Herselt,APARTMENT,APARTMENT,residential_sale,330750,2,116,None,0,0,1,None,0,None,None,3,0,AS_NEW
10140928,Herselt,APARTMENT,APARTMENT,residential_sale,363250,3,124,None,0,0,1,None,0,None,,2,0,AS_NEW
10140550,Waterloo,APARTMENT,APARTMENT,residential_sale,496150,3,None,0,0,0,1,None,0,None,None,,0,AS_NEW
10138489,Liège Grivegnée,APARTMENT,APARTMENT,residential_sale,140000,2,70,0,0,0,1,None,0,None,,2,0,TO_BE_DONE_UP
10127990,Tienen,APARTMENT,APARTMENT,residential_sale,225000,1,81,0,0,0,1,None,0,None,,,0,AS_NEW
10127989,Tienen,APARTMENT,APARTMENT,residential_sale,230000,1,81,0,0,0,1,None,0,None,,,0,AS_NEW
10101389,Liege,APARTMENT,APARTMENT,residential_sale,245000,2,100,0,0,0,1,None,0,None,None,3,0,GOOD
10031490,Zoutleeuw,APARTMENT,LOFT,residential_sale,325000,3,181,1,0,0,1,None,0,None,,2,0,JUST_RENOVATED
10138213,Gent,APARTMENT,APARTMENT,residential_sale,419000,3,150,0,0,0,1,None,1,None,,,0,JUST_RENOVATED
10138715,Knokke,APARTMENT,APARTMENT,residential_sale,645000,2,50,1,1,0,1,None,1,None,,4,0,JUST_RENOVATED
10127388,Halle,APARTMENT,APARTMENT,residential_sale,139000,1,60,0,0,0,1,None,0,None,None,2,0,TO_RENOVATE
10126014,Haaltert,APARTMENT,APARTMENT,residential_sale,190000,2,90,1,0,0,1,None,0,None,,2,0,AS_NEW
10020664,Antwerpen Merksem,APARTMENT,APARTMENT,residential_sale,279000,2,103,0,0,0,1,None,0,None,,3,0,AS_NEW
10127535,Boom,APARTMENT,APARTMENT,residential_sale,279000,2,137,1,1,0,1,None,0,None,None,3,0,AS_NEW
10126193,Herenthout,APARTMENT,DUPLEX,residential_sale,299000,3,174,0,0,0,1,None,0,None,,2,0,GOOD
10067631,LIGNY,HOUSE,HOUSE,residential_sale,350000,6,250,1,0,1,0,None,1,None,3,3,0,TO_BE_DONE_UP
9934744,RAMSDONK,HOUSE,HOUSE,residential_sale,359000,3,135,0,0,0,1,None,1,None,294,3,0,
10092241,OTHÉE,HOUSE,HOUSE,residential_sale,359000,4,230,None,0,0,0,None,1,None,0,4,0,
10111670,Courcelles,HOUSE,VILLA,residential_sale,360000,3,127,0,0,1,1,None,1,None,1056,4,0,AS_NEW
10022567,Ninove,HOUSE,HOUSE,residential_sale,362000,3,180,0,0,1,1,None,1,None,1801,4,0,TO_RENOVATE
9811630,Incourt,HOUSE,HOUSE,residential_sale,365000,5,154,0,0,0,1,None,0,None,664,3,0,GOOD
10118684,Wevelgem,HOUSE,HOUSE,residential_sale,365000,3,143,1,0,0,0,None,1,None,246,3,0,AS_NEW
9714898,Lille,HOUSE,HOUSE,residential_sale,369000,5,260,0,0,0,1,None,1,None,263,3,0,TO_RENOVATE
10037062,Braine-l'Alleud,HOUSE,HOUSE,residential_sale,370000,5,180,0,0,0,0,None,1,None,125,3,0,GOOD
10111425,Leuven,HOUSE,HOUSE,residential_sale,370000,2,102,None,0,0,1,None,1,None,70,1,0,GOOD
10089980,Braine-le-Comte Hennuyères,HOUSE,HOUSE,residential_sale,370000,4,190,0,0,0,1,None,1,None,585,3,1,AS_NEW
10110413,Izegem,HOUSE,HOUSE,residential_sale,370000,3,193,1,0,0,1,None,1,None,170,2,0,GOOD
9980451,Oordegem,HOUSE,HOUSE,residential_sale,375000,4,None,None,0,0,0,None,1,None,2140,4,0,TO_RENOVATE
10111222,Evergem,HOUSE,HOUSE,residential_sale,376000,4,153,0,0,0,1,None,1,None,405,3,0,GOOD
10006377,Brugge,HOUSE,HOUSE,residential_sale,378000,2,72,1,0,0,1,None,0,None,72,2,0,AS_NEW
9881856,Ophain-Bois-Seigneur-Isaac,HOUSE,HOUSE,residential_sale,379000,3,110,0,0,0,1,None,1,None,480,3,0,GOOD
9989434,Kuurne,HOUSE,HOUSE,residential_sale,379000,4,260,0,0,0,1,None,1,None,706,2,0,GOOD
9997374,Rebecq,HOUSE,HOUSE,residential_sale,380000,2,195,0,0,0,1,None,1,None,2000,2,1,AS_NEW
9814243,Grobbendonk,HOUSE,HOUSE,residential_sale,380000,4,313,0,0,1,0,None,1,None,1243,3,0,GOOD
9990886,SINT-GILLIS-DENDERMONDE,HOUSE,HOUSE,residential_sale,384000,4,160,0,0,0,0,None,1,None,223,2,0,
9990462,Ottignies,HOUSE,HOUSE,residential_sale,385000,5,202,0,0,0,1,None,1,None,1200,3,0,TO_BE_DONE_UP
10021328,Genappe,HOUSE,HOUSE,residential_sale,385000,3,126,0,0,0,1,None,1,None,557,3,0,GOOD
10067225,Mechelen,HOUSE,HOUSE,residential_sale,385000,3,140,0,0,0,1,None,1,None,216,3,0,AS_NEW
10014916,Koekelberg,HOUSE,HOUSE,residential_sale,389000,4,133,0,0,0,1,None,0,None,113,2,0,JUST_RENOVATED
9889203,SAINTES,HOUSE,HOUSE,residential_sale,390000,3,163,0,0,1,1,None,1,None,826,4,0,GOOD
10082061,Bovesse,HOUSE,HOUSE,residential_sale,390000,3,145,0,0,1,0,None,1,None,1367,4,0,GOOD
10034626,Tilly,HOUSE,HOUSE,residential_sale,395000,5,290,0,0,0,1,None,1,None,1405,4,0,GOOD
10123043,ESCANAFFLES,HOUSE,HOUSE,residential_sale,395000,3,161,1,0,1,0,None,1,None,1054,4,0,
10120648,Zottegem,HOUSE,BUNGALOW,residential_sale,395000,3,241,0,0,0,1,None,1,None,1085,4,0,AS_NEW
10126351,WOLUWE-SAINT-PIERRE,APARTMENT,APARTMENT,residential_sale,625000,3,150,0,0,0,1,None,0,None,None,3,0,AS_NEW
10144468,Schaerbeek,APARTMENT,APARTMENT,residential_sale,248904,1,69,0,0,0,0,None,0,None,None,3,0,
10144467,Schaerbeek,APARTMENT,APARTMENT,residential_sale,248904,1,69,0,0,0,0,None,0,None,None,3,0,
10142760,Gent,APARTMENT,APARTMENT,residential_sale,445000,2,103,None,0,0,0,None,0,None,,,0,JUST_RENOVATED
10130818,Beloeil,APARTMENT,APARTMENT,residential_sale,130000,1,90,0,0,0,0,None,0,None,None,,0,GOOD
10131751,Tienen,APARTMENT,DUPLEX,residential_sale,135000,3,101,0,0,0,0,None,0,None,,2,0,GOOD
10131985,Aalst,APARTMENT,APARTMENT,residential_sale,365000,3,155,0,1,0,0,None,1,None,,,0,AS_NEW
10130462,Ixelles,APARTMENT,APARTMENT,residential_sale,499000,2,95,None,0,0,0,None,0,None,,2,0,JUST_RENOVATED
10146343,Oostende,APARTMENT,APARTMENT,residential_sale,365000,2,83,1,0,0,1,None,1,None,,,0,
9792074,Oostende,APARTMENT,APARTMENT,residential_sale,439000,3,87,0,0,0,1,None,0,None,,,0,
10006616,Arendonk,APARTMENT,GROUND_FLOOR,residential_sale,169000,1,66,0,0,0,1,None,0,None,,4,0,
10100131,Geel,APARTMENT,APARTMENT,residential_sale,229500,2,90,0,0,0,1,None,1,None,,4,0,
9755581,Zeebrugge,APARTMENT,APARTMENT,residential_sale,249000,2,80,1,0,0,1,None,0,None,,,0,AS_NEW
10078646,Balen,APARTMENT,GROUND_FLOOR,residential_sale,275000,2,106,0,0,0,1,None,0,None,,3,0,
9857344,Wavre,APARTMENT,APARTMENT,residential_sale,279000,1,82,0,0,0,1,None,0,None,None,2,0,AS_NEW
9996461,Pulderbos,APARTMENT,GROUND_FLOOR,residential_sale,299000,3,109,1,0,0,1,None,0,None,,,0,AS_NEW
9992953,Anzegem,APARTMENT,APARTMENT,residential_sale,304032,2,85,None,0,0,1,None,0,None,None,3,0,
9992941,Anzegem,APARTMENT,APARTMENT,residential_sale,317130,2,100,None,0,0,1,None,0,None,None,3,0,
9987624,Anzegem,APARTMENT,APARTMENT,residential_sale,317130,2,100,None,0,0,1,None,0,None,None,3,0,
9992950,Anzegem,APARTMENT,APARTMENT,residential_sale,320907,2,94,None,0,0,1,None,0,None,None,3,0,
9992951,Anzegem,APARTMENT,APARTMENT,residential_sale,324970,2,103,None,0,0,1,None,0,None,None,3,0,
10133629,Leuven,APARTMENT,APARTMENT,residential_sale,329000,2,84,0,0,0,1,None,0,None,None,2,0,GOOD
9992949,Anzegem,APARTMENT,APARTMENT,residential_sale,338208,2,102,None,0,0,1,None,0,None,None,3,0,
10100132,Geel,APARTMENT,PENTHOUSE,residential_sale,339000,3,130,0,0,0,1,None,1,None,,4,0,
9992952,Anzegem,APARTMENT,APARTMENT,residential_sale,355335,2,100,None,0,0,1,None,0,None,None,3,0,
10041492,Halle,APARTMENT,APARTMENT,residential_sale,370000,2,None,1,1,0,1,None,0,None,None,,0,AS_NEW
9432039,Sint-Andries,APARTMENT,APARTMENT,residential_sale,379000,3,104,0,0,0,1,None,0,None,,4,0,AS_NEW
9883209,Braine-l'Alleud,APARTMENT,APARTMENT,residential_sale,385000,2,139,0,0,0,1,None,0,None,,2,0,AS_NEW
9992942,Anzegem,APARTMENT,APARTMENT,residential_sale,396140,2,117,None,0,0,1,None,0,None,None,3,0,
10111577,BURCHT,APARTMENT,APARTMENT,residential_sale,412500,2,101,0,0,0,1,None,0,None,,2,0,
10116817,Zottegem,HOUSE,HOUSE,residential_sale,395000,3,241,0,0,0,1,None,1,None,1085,4,0,AS_NEW
10111741,Zottegem,HOUSE,VILLA,residential_sale,395000,3,241,0,0,0,1,None,1,None,1085,4,0,AS_NEW
10108476,Laeken,HOUSE,HOUSE,residential_sale,399000,7,306,0,0,0,1,None,0,None,0,3,0,GOOD
10010191,Mont-Saint-Guibert,HOUSE,HOUSE,residential_sale,399000,3,178,1,0,0,1,None,1,None,176,2,0,AS_NEW
9596686,Liège Rocourt,HOUSE,HOUSE,residential_sale,399000,8,380,0,0,0,1,None,1,None,430,2,0,GOOD
10026009,Arlon,HOUSE,HOUSE,residential_sale,399000,3,None,1,0,0,1,None,0,None,200,2,0,AS_NEW
9908394,Heule,HOUSE,HOUSE,residential_sale,399000,3,147,0,0,0,1,None,1,None,1160,4,0,GOOD
10118605,Bastogne,HOUSE,VILLA,residential_sale,400000,3,None,0,0,1,1,None,0,None,1080,4,0,
10005430,Tienen,HOUSE,MIXED_USE_BUILDING,residential_sale,415000,2,155,0,0,0,1,None,1,None,610,2,0,GOOD
10004835,Idegem,HOUSE,VILLA,residential_sale,415000,4,247,0,0,0,1,None,0,None,721,4,0,AS_NEW
10103568,Bassenge,HOUSE,HOUSE,residential_sale,419000,3,207,1,0,0,1,None,1,None,482,4,0,GOOD
10105688,Kraainem,HOUSE,HOUSE,residential_sale,420000,2,125,1,0,0,1,None,1,None,305,2,0,GOOD
9957039,Wilrijk,HOUSE,HOUSE,residential_sale,425000,3,189,0,0,0,1,None,1,None,245,2,0,TO_BE_DONE_UP
10072093,Tellin Grupont,HOUSE,HOUSE,residential_sale,425000,11,530,0,0,0,1,None,0,None,629,3,0,GOOD
9849323,Vilvoorde,HOUSE,MIXED_USE_BUILDING,residential_sale,429000,2,275,0,0,0,1,None,0,None,179,2,0,GOOD
10034259,Soumagne Melen,HOUSE,VILLA,residential_sale,430000,5,236,0,0,0,1,None,1,None,1200,4,0,GOOD
10047142,Saint-Leger,HOUSE,HOUSE,residential_sale,430000,5,193,0,0,0,1,None,1,None,417,3,0,GOOD
9852793,Appelterre-Eichem,HOUSE,VILLA,residential_sale,435000,3,352,0,0,0,0,None,0,None,1766,4,0,GOOD
10073092,Baulers,HOUSE,HOUSE,residential_sale,440000,2,160,0,0,0,1,None,1,None,1204,4,0,AS_NEW
9949785,Gesves,HOUSE,VILLA,residential_sale,440000,3,302,0,0,1,1,None,1,None,10400,4,0,GOOD
10030790,Saint-Léger Meixle-Tige,HOUSE,HOUSE,residential_sale,440000,4,165,0,0,0,1,None,0,None,1861,4,0,GOOD
10104087,Bruxelles,HOUSE,HOUSE,residential_sale,445000,3,135,0,0,0,1,None,0,None,130,2,0,GOOD
10110883,Aalter,HOUSE,VILLA,residential_sale,448000,3,236,0,0,1,0,None,0,None,879,4,0,
10092832,Bekkevoort,HOUSE,MIXED_USE_BUILDING,residential_sale,449000,9,300,0,0,0,1,None,1,None,1239,4,0,GOOD
10036192,Arlon,HOUSE,HOUSE,residential_sale,459000,5,None,0,0,0,1,None,0,None,155,2,0,GOOD
10056292,Buggenhout,HOUSE,HOUSE,residential_sale,459000,4,210,0,0,0,1,None,1,None,363,4,0,AS_NEW
