post_code,type_of_property,subtype,price,construction_year,state,type_of_sale,bedrooms_count,habitable_surface,kitchen_type,furnished,fireplace,has_terrace,terrace_area,has_garden,garden_area,land_area,num_facade,swimmingpool
9240,HOUSE,HOUSE,325000.0,1943.0,GOOD,Regular,5.0,250.0,INSTALLED,False,False,True,50.0,True,30.0,242.0,2.0,False
3300,HOUSE,HOUSE,329000.0,1964.0,TO_BE_DONE_UP,Regular,3.0,170.0,None,False,False,True,None,True,108.0,260.0,3.0,False
5100,HOUSE,VILLA,329000.0,1964.0,TO_RENOVATE,Regular,4.0,180.0,INSTALLED,False,False,None,None,None,None,1872.0,4.0,False
5100,HOUSE,HOUSE,329000.0,1964.0,TO_RENOVATE,Regular,4.0,180.0,INSTALLED,False,False,None,None,None,None,1872.0,4.0,False
1390,HOUSE,HOUSE,335000.0,None,TO_BE_DONE_UP,Regular,2.0,140.0,SEMI_EQUIPPED,False,False,True,None,None,None,741.0,4.0,False
2500,HOUSE,HOUSE,335000.0,1930.0,JUST_RENOVATED,Regular,2.0,160.0,USA_INSTALLED,False,False,True,25.0,True,41.0,183.0,2.0,False
6760,HOUSE,HOUSE,340000.0,2022.0,AS_NEW,Regular,4.0,180.0,HYPER_EQUIPPED,False,False,True,15.0,True,200.0,383.0,2.0,False
4910,HOUSE,HOUSE,350000.0,1989.0,GOOD,Regular,3.0,231.0,INSTALLED,False,True,None,None,True,1.0,919.0,4.0,False
5140,HOUSE,HOUSE,350000.0,1950.0,TO_BE_DONE_UP,Regular,6.0,250.0,HYPER_EQUIPPED,False,True,None,None,True,None,3.0,3.0,False
6180,HOUSE,VILLA,360000.0,1998.0,AS_NEW,Regular,3.0,127.0,INSTALLED,False,True,True,50.0,True,None,1056.0,4.0,False
9400,HOUSE,HOUSE,362000.0,1975.0,TO_RENOVATE,Regular,3.0,180.0,INSTALLED,False,True,True,24.0,True,1600.0,1801.0,4.0,False
1315,HOUSE,HOUSE,365000.0,None,GOOD,Regular,5.0,154.0,INSTALLED,False,False,True,20.0,None,None,664.0,3.0,False
9000,HOUSE,HOUSE,365000.0,None,TO_BE_DONE_UP,Regular,4.0,138.0,SEMI_EQUIPPED,False,False,True,None,True,None,96.0,2.0,False
2275,HOUSE,HOUSE,369000.0,1968.0,TO_RENOVATE,Regular,5.0,260.0,INSTALLED,False,False,True,None,True,50.0,263.0,3.0,False
1420,HOUSE,HOUSE,370000.0,None,GOOD,Regular,5.0,180.0,NOT_INSTALLED,False,False,None,None,True,40.0,125.0,3.0,False
3000,HOUSE,HOUSE,370000.0,1930.0,GOOD,Regular,2.0,102.0,None,False,False,True,9.0,True,30.0,70.0,1.0,False
9940,HOUSE,HOUSE,376000.0,1971.0,GOOD,Regular,4.0,153.0,INSTALLED,False,False,True,30.0,True,100.0,405.0,3.0,False
1421,HOUSE,HOUSE,379000.0,1979.0,GOOD,Regular,3.0,110.0,INSTALLED,False,False,True,30.0,True,None,480.0,3.0,False
1430,HOUSE,HOUSE,380000.0,1800.0,AS_NEW,Regular,2.0,195.0,USA_INSTALLED,False,False,True,35.0,True,1870.0,2000.0,2.0,True
2280,HOUSE,HOUSE,380000.0,1986.0,GOOD,Regular,4.0,313.0,INSTALLED,False,True,None,None,True,1088.0,1243.0,3.0,False
9870,HOUSE,HOUSE,382750.0,2005.0,GOOD,Notary Sale,3.0,179.0,INSTALLED,False,False,True,None,True,None,1271.0,4.0,False
1340,HOUSE,HOUSE,385000.0,None,TO_BE_DONE_UP,Regular,5.0,202.0,None,False,False,True,158.0,True,1000.0,1200.0,3.0,False
1470,HOUSE,HOUSE,385000.0,1987.0,GOOD,Regular,3.0,126.0,None,False,False,True,None,True,467.0,557.0,3.0,False
2812,HOUSE,HOUSE,385000.0,1952.0,AS_NEW,Regular,3.0,140.0,INSTALLED,False,False,True,10.0,True,115.0,216.0,3.0,False
1081,HOUSE,HOUSE,389000.0,1937.0,JUST_RENOVATED,Regular,4.0,133.0,INSTALLED,False,False,True,None,None,None,113.0,2.0,False
1480,HOUSE,HOUSE,390000.0,1960.0,GOOD,Regular,3.0,163.0,SEMI_EQUIPPED,False,True,True,None,True,None,826.0,4.0,False
1495,HOUSE,HOUSE,395000.0,1974.0,GOOD,Notary Sale,5.0,290.0,INSTALLED,False,False,True,None,True,831.0,1405.0,4.0,False
1020,HOUSE,HOUSE,399000.0,None,GOOD,Regular,7.0,306.0,INSTALLED,False,False,True,15.0,None,None,0.0,3.0,False
1435,HOUSE,HOUSE,399000.0,2019.0,AS_NEW,Regular,3.0,178.0,HYPER_EQUIPPED,False,False,True,12.0,True,49.0,176.0,2.0,False
4000,HOUSE,HOUSE,399000.0,1925.0,GOOD,Regular,8.0,380.0,SEMI_EQUIPPED,False,False,True,55.0,True,295.0,430.0,2.0,False
1950,HOUSE,HOUSE,420000.0,None,GOOD,Regular,2.0,125.0,HYPER_EQUIPPED,False,False,True,None,True,100.0,305.0,2.0,False
6927,HOUSE,HOUSE,425000.0,None,GOOD,Regular,11.0,530.0,INSTALLED,False,False,True,None,None,None,629.0,3.0,False
4633,HOUSE,VILLA,430000.0,1995.0,GOOD,Regular,5.0,236.0,USA_HYPER_EQUIPPED,False,False,True,40.0,True,1200.0,1200.0,4.0,False
6747,HOUSE,HOUSE,430000.0,2009.0,GOOD,Regular,5.0,193.0,INSTALLED,False,False,True,None,True,300.0,417.0,3.0,False
9400,HOUSE,VILLA,435000.0,1976.0,GOOD,Regular,3.0,352.0,INSTALLED,False,False,None,None,None,None,1766.0,4.0,False
1401,HOUSE,HOUSE,440000.0,1991.0,AS_NEW,Regular,2.0,160.0,INSTALLED,False,False,True,20.0,True,800.0,1204.0,4.0,False
5340,HOUSE,VILLA,440000.0,1850.0,GOOD,Regular,3.0,302.0,INSTALLED,False,True,True,20.0,True,3000.0,10400.0,4.0,False
6747,HOUSE,HOUSE,440000.0,1988.0,GOOD,Regular,4.0,165.0,INSTALLED,False,False,True,None,None,None,1861.0,4.0,False
1410,HOUSE,HOUSE,460000.0,1975.0,GOOD,Regular,4.0,216.0,INSTALLED,False,False,True,25.0,None,None,187.0,2.0,False
6950,HOUSE,HOUSE,465000.0,1980.0,GOOD,Regular,4.0,521.0,None,False,False,True,None,True,1276.0,1838.0,4.0,True
9340,HOUSE,HOUSE,469000.0,1981.0,AS_NEW,Regular,4.0,200.0,USA_INSTALLED,False,False,True,50.0,True,220.0,545.0,3.0,True
1082,HOUSE,EXCEPTIONAL_PROPERTY,489000.0,1993.0,GOOD,Regular,3.0,160.0,HYPER_EQUIPPED,False,False,True,14.0,None,None,80.0,2.0,False
1082,HOUSE,HOUSE,489000.0,1993.0,GOOD,Regular,3.0,160.0,HYPER_EQUIPPED,False,False,True,14.0,None,None,80.0,2.0,False
1325,HOUSE,HOUSE,510000.0,1994.0,AS_NEW,Regular,3.0,200.0,INSTALLED,False,False,True,30.0,None,None,1538.0,4.0,False
1000,HOUSE,MIXED_USE_BUILDING,515000.0,None,GOOD,Regular,4.0,180.0,SEMI_EQUIPPED,False,False,True,None,None,None,92.0,None,False
5060,HOUSE,MIXED_USE_BUILDING,518000.0,1900.0,GOOD,Regular,5.0,363.0,SEMI_EQUIPPED,False,False,None,None,None,None,176.0,2.0,False
5020,HOUSE,VILLA,519000.0,2002.0,AS_NEW,Regular,3.0,223.0,INSTALLED,False,True,True,None,True,None,1164.0,4.0,False
8301,HOUSE,HOUSE,535000.0,1925.0,GOOD,Regular,5.0,287.0,INSTALLED,False,False,None,None,None,None,0.0,2.0,False
1650,HOUSE,HOUSE,539000.0,1918.0,GOOD,Regular,5.0,235.0,INSTALLED,False,False,True,None,None,None,500.0,3.0,False
1653,HOUSE,HOUSE,539000.0,1918.0,GOOD,Regular,5.0,235.0,INSTALLED,False,False,True,None,None,None,500.0,3.0,False
1820,HOUSE,HOUSE,549000.0,1988.0,TO_RENOVATE,Regular,5.0,317.0,SEMI_EQUIPPED,False,False,True,9.0,True,700.0,870.0,4.0,False
1300,HOUSE,HOUSE,575000.0,1976.0,GOOD,Regular,4.0,198.0,SEMI_EQUIPPED,False,False,True,None,True,900.0,900.0,4.0,False
6717,HOUSE,VILLA,575000.0,1976.0,AS_NEW,Regular,5.0,200.0,HYPER_EQUIPPED,False,True,True,None,None,None,1500.0,4.0,False
8000,HOUSE,HOUSE,575000.0,1936.0,AS_NEW,Regular,3.0,161.0,HYPER_EQUIPPED,False,False,True,None,True,None,109.0,2.0,False
1420,HOUSE,HOUSE,590000.0,1990.0,GOOD,Regular,4.0,232.0,HYPER_EQUIPPED,False,True,True,32.0,True,1100.0,1420.0,4.0,False
1320,HOUSE,VILLA,595000.0,1978.0,AS_NEW,Regular,4.0,170.0,USA_HYPER_EQUIPPED,False,True,True,30.0,True,1000.0,1290.0,4.0,True
1380,HOUSE,HOUSE,595000.0,None,AS_NEW,Regular,4.0,180.0,USA_HYPER_EQUIPPED,False,False,True,42.0,True,680.0,904.0,3.0,False
1410,HOUSE,HOUSE,595000.0,2002.0,AS_NEW,Regular,4.0,210.0,USA_HYPER_EQUIPPED,False,False,True,30.0,True,100.0,272.0,3.0,False
4450,HOUSE,HOUSE,595000.0,2021.0,AS_NEW,Regular,5.0,255.0,USA_HYPER_EQUIPPED,False,False,None,None,None,None,650.0,4.0,False
8610,HOUSE,VILLA,599000.0,1974.0,TO_BE_DONE_UP,Regular,4.0,446.0,INSTALLED,False,True,True,50.0,True,None,7840.0,4.0,False
1435,HOUSE,HOUSE,615000.0,1904.0,TO_BE_DONE_UP,Regular,7.0,318.0,INSTALLED,False,True,None,None,True,None,785.0,3.0,False
1470,HOUSE,HOUSE,625000.0,1973.0,GOOD,Regular,6.0,275.0,INSTALLED,False,False,True,120.0,True,None,2023.0,4.0,False
9790,HOUSE,VILLA,625000.0,1978.0,TO_BE_DONE_UP,Regular,5.0,264.0,None,False,False,True,None,True,None,3688.0,4.0,False
6792,HOUSE,VILLA,640000.0,1970.0,JUST_RENOVATED,Regular,5.0,270.0,USA_INSTALLED,False,False,True,None,None,None,1668.0,4.0,False
1410,HOUSE,VILLA,645000.0,1970.0,AS_NEW,Regular,4.0,230.0,HYPER_EQUIPPED,False,True,True,30.0,True,730.0,889.0,4.0,False
3220,HOUSE,VILLA,648000.0,1974.0,TO_BE_DONE_UP,Regular,3.0,500.0,None,False,False,True,55.0,True,4700.0,4951.0,4.0,False
1090,HOUSE,HOUSE,649000.0,1927.0,GOOD,Regular,6.0,400.0,SEMI_EQUIPPED,False,False,True,None,True,83.0,240.0,2.0,False
1640,HOUSE,HOUSE,650000.0,1973.0,AS_NEW,Regular,5.0,305.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,434.0,2.0,False
1970,HOUSE,HOUSE,650000.0,1954.0,GOOD,Regular,4.0,180.0,HYPER_EQUIPPED,False,False,True,None,None,None,624.0,3.0,False
9300,HOUSE,HOUSE,689000.0,2021.0,AS_NEW,Regular,6.0,346.0,INSTALLED,False,False,True,40.0,True,300.0,494.0,2.0,False
1050,HOUSE,HOUSE,695000.0,1900.0,TO_RENOVATE,Regular,4.0,250.0,NOT_INSTALLED,False,False,True,None,None,None,0.0,2.0,False
1640,HOUSE,HOUSE,695000.0,1959.0,AS_NEW,Regular,4.0,210.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,199.0,2.0,False
1780,HOUSE,VILLA,695000.0,1960.0,GOOD,Regular,4.0,290.0,HYPER_EQUIPPED,False,False,True,25.0,True,300.0,511.0,3.0,False
9400,HOUSE,VILLA,695000.0,1976.0,JUST_RENOVATED,Regular,2.0,183.0,None,False,True,True,None,True,None,4650.0,4.0,False
8904,HOUSE,MIXED_USE_BUILDING,699000.0,None,GOOD,Regular,4.0,448.0,HYPER_EQUIPPED,False,False,None,None,None,None,1070.0,3.0,False
1470,HOUSE,HOUSE,735000.0,1850.0,TO_BE_DONE_UP,Regular,6.0,300.0,SEMI_EQUIPPED,False,False,True,None,True,10000.0,10000.0,4.0,False
1850,HOUSE,HOUSE,775000.0,1937.0,GOOD,Regular,4.0,320.0,INSTALLED,False,False,True,None,True,None,8700.0,4.0,False
1050,HOUSE,HOUSE,780000.0,1908.0,GOOD,Regular,4.0,190.0,HYPER_EQUIPPED,False,False,True,15.0,True,60.0,140.0,2.0,False
5574,HOUSE,HOUSE,790000.0,1965.0,GOOD,Regular,4.0,350.0,INSTALLED,False,True,None,None,True,None,22374.0,4.0,False
1640,HOUSE,VILLA,795000.0,1973.0,AS_NEW,Regular,4.0,270.0,HYPER_EQUIPPED,False,True,True,70.0,True,1200.0,1560.0,4.0,False
9300,HOUSE,VILLA,798750.0,1995.0,GOOD,Regular,3.0,311.0,HYPER_EQUIPPED,False,False,True,None,True,200.0,952.0,4.0,True
1160,HOUSE,HOUSE,799000.0,1979.0,TO_BE_DONE_UP,Regular,5.0,192.0,HYPER_EQUIPPED,False,False,True,21.0,None,None,285.0,3.0,False
1000,HOUSE,HOUSE,820000.0,1897.0,AS_NEW,Regular,4.0,300.0,USA_HYPER_EQUIPPED,False,False,True,None,True,45.0,155.0,2.0,False
1210,HOUSE,HOUSE,820000.0,1897.0,AS_NEW,Regular,4.0,300.0,USA_HYPER_EQUIPPED,False,False,True,None,True,45.0,155.0,2.0,False
1040,HOUSE,APARTMENT_BLOCK,845000.0,1930.0,TO_BE_DONE_UP,Regular,7.0,315.0,INSTALLED,False,False,True,None,True,52.0,135.0,2.0,False
5190,HOUSE,HOUSE,850000.0,None,GOOD,Regular,6.0,330.0,USA_INSTALLED,False,False,True,50.0,True,9500.0,10000.0,4.0,False
1640,HOUSE,HOUSE,880000.0,1920.0,AS_NEW,Regular,3.0,300.0,INSTALLED,False,False,True,50.0,None,None,253.0,2.0,False
1060,HOUSE,HOUSE,895000.0,1899.0,TO_RENOVATE,Regular,7.0,470.0,INSTALLED,False,False,True,19.0,True,180.0,0.0,2.0,False
1325,HOUSE,HOUSE,895000.0,1999.0,AS_NEW,Regular,4.0,260.0,USA_INSTALLED,False,False,True,None,True,9.0,1685.0,4.0,True
1380,HOUSE,HOUSE,949000.0,2013.0,AS_NEW,Regular,5.0,264.0,USA_HYPER_EQUIPPED,False,False,True,80.0,True,1700.0,1700.0,4.0,True
1400,HOUSE,VILLA,950000.0,2010.0,AS_NEW,Regular,6.0,718.0,USA_HYPER_EQUIPPED,False,False,True,112.0,None,None,3320.0,4.0,True
1460,HOUSE,VILLA,950000.0,2010.0,AS_NEW,Regular,6.0,718.0,USA_HYPER_EQUIPPED,False,False,True,112.0,None,None,3320.0,4.0,True
6830,HOUSE,EXCEPTIONAL_PROPERTY,1000000.0,1970.0,AS_NEW,Regular,4.0,278.0,HYPER_EQUIPPED,False,False,True,50.0,None,None,3617.0,4.0,False
6830,HOUSE,VILLA,1000000.0,1970.0,AS_NEW,Regular,4.0,278.0,HYPER_EQUIPPED,False,False,True,50.0,None,None,3617.0,4.0,False
1640,HOUSE,VILLA,1080000.0,2006.0,AS_NEW,Regular,4.0,260.0,USA_HYPER_EQUIPPED,False,False,True,None,None,None,1200.0,4.0,False
3390,HOUSE,HOUSE,1095000.0,None,GOOD,Regular,3.0,590.0,INSTALLED,False,False,True,None,None,None,3779.0,4.0,False
9185,HOUSE,VILLA,1145000.0,2007.0,AS_NEW,Regular,3.0,500.0,HYPER_EQUIPPED,False,False,None,None,True,7428.0,7678.0,4.0,False
8570,HOUSE,EXCEPTIONAL_PROPERTY,1150000.0,2010.0,GOOD,Regular,3.0,188.0,INSTALLED,False,False,True,40.0,None,None,25901.0,4.0,False
8570,HOUSE,COUNTRY_COTTAGE,1150000.0,2010.0,GOOD,Regular,3.0,188.0,INSTALLED,False,False,True,40.0,None,None,25901.0,4.0,False
8570,HOUSE,HOUSE,1150000.0,2010.0,GOOD,Regular,3.0,188.0,INSTALLED,False,False,True,40.0,None,None,25901.0,4.0,False
1150,HOUSE,VILLA,1290000.0,1930.0,GOOD,Regular,5.0,280.0,HYPER_EQUIPPED,False,False,True,20.0,None,None,540.0,4.0,False
1460,HOUSE,EXCEPTIONAL_PROPERTY,1295000.0,1960.0,GOOD,Regular,4.0,524.0,HYPER_EQUIPPED,False,False,True,40.0,True,16000.0,17500.0,4.0,True
8510,HOUSE,VILLA,1450000.0,1966.0,GOOD,Regular,4.0,515.0,INSTALLED,False,True,None,None,True,None,3781.0,4.0,False
1180,HOUSE,VILLA,1550000.0,None,GOOD,Regular,5.0,325.0,USA_HYPER_EQUIPPED,False,False,True,30.0,True,110.0,14.0,4.0,False
2930,HOUSE,VILLA,1700000.0,1931.0,GOOD,Regular,7.0,563.0,INSTALLED,False,True,None,None,True,None,3110.0,4.0,False
8300,HOUSE,HOUSE,1795000.0,2001.0,AS_NEW,Regular,4.0,155.0,INSTALLED,False,False,True,None,True,100.0,140.0,3.0,False
1040,HOUSE,HOUSE,1800000.0,1905.0,GOOD,Regular,4.0,330.0,INSTALLED,True,False,True,None,None,None,100.0,2.0,False
1640,HOUSE,VILLA,1850000.0,1932.0,AS_NEW,Regular,6.0,650.0,USA_HYPER_EQUIPPED,False,False,True,15.0,True,2000.0,2000.0,4.0,False
1050,HOUSE,MANSION,1950000.0,1901.0,AS_NEW,Regular,5.0,450.0,INSTALLED,False,False,True,None,None,None,208.0,2.0,False
1150,HOUSE,HOUSE,1950000.0,1939.0,GOOD,Regular,6.0,410.0,HYPER_EQUIPPED,False,False,True,20.0,True,330.0,598.0,3.0,False
1160,HOUSE,HOUSE,1995000.0,None,AS_NEW,Regular,5.0,560.0,HYPER_EQUIPPED,False,False,True,47.0,True,250.0,506.0,2.0,False
1180,HOUSE,VILLA,2490000.0,2008.0,GOOD,Regular,6.0,420.0,HYPER_EQUIPPED,False,False,True,40.0,True,1400.0,1530.0,4.0,False
1340,HOUSE,EXCEPTIONAL_PROPERTY,2500000.0,1896.0,AS_NEW,Regular,7.0,400.0,INSTALLED,False,True,None,None,True,None,5000.0,4.0,True
8300,HOUSE,VILLA,2510000.0,1979.0,AS_NEW,Regular,3.0,224.0,HYPER_EQUIPPED,False,False,True,None,True,847.0,847.0,4.0,True
1640,HOUSE,HOUSE,2680000.0,2020.0,AS_NEW,Regular,6.0,540.0,USA_HYPER_EQUIPPED,False,False,True,60.0,True,2200.0,2205.0,4.0,False
1000,HOUSE,APARTMENT_BLOCK,3200000.0,1900.0,TO_BE_DONE_UP,Regular,0.0,1425.0,SEMI_EQUIPPED,False,False,True,None,True,120.0,0.0,2.0,False
1000,HOUSE,MANSION,3450000.0,1930.0,GOOD,Regular,5.0,600.0,INSTALLED,False,False,True,None,None,None,1250.0,4.0,False
8300,HOUSE,HOUSE,3675000.0,2006.0,GOOD,Regular,5.0,464.0,HYPER_EQUIPPED,False,False,True,None,True,42000.0,42000.0,4.0,False
2300,HOUSE,HOUSE,239000.0,1951.0,TO_RENOVATE,Regular,3.0,150.0,None,False,False,None,None,None,None,158.0,3.0,False
6210,HOUSE,HOUSE,350000.0,None,TO_RENOVATE,Regular,4.0,175.0,None,False,False,True,20.0,True,1140.0,1460.0,4.0,False
1450,HOUSE,HOUSE,2650000.0,None,JUST_RENOVATED,Regular,5.0,800.0,HYPER_EQUIPPED,False,False,True,None,None,None,33471.0,4.0,True
7061,HOUSE,EXCEPTIONAL_PROPERTY,550000.0,1975.0,AS_NEW,Regular,4.0,260.0,HYPER_EQUIPPED,False,False,True,40.0,True,950.0,1130.0,4.0,False
1410,HOUSE,VILLA,895000.0,1969.0,GOOD,Regular,5.0,290.0,USA_HYPER_EQUIPPED,False,False,True,None,True,800.0,967.0,4.0,False
3080,HOUSE,VILLA,1375000.0,1972.0,GOOD,Regular,6.0,350.0,INSTALLED,False,False,True,100.0,None,None,1557.0,4.0,False
2830,HOUSE,HOUSE,249000.0,None,GOOD,Regular,2.0,104.0,INSTALLED,False,False,None,None,True,123.0,184.0,2.0,False
6950,HOUSE,HOUSE,289500.0,1920.0,GOOD,Regular,4.0,154.0,INSTALLED,False,False,True,1.0,None,None,0.0,4.0,False
2310,HOUSE,HOUSE,549000.0,2006.0,GOOD,Regular,4.0,309.0,None,False,True,None,None,None,None,725.0,4.0,False
3110,HOUSE,VILLA,595000.0,1977.0,AS_NEW,Regular,3.0,226.0,INSTALLED,False,True,True,50.0,None,None,1265.0,4.0,False
1410,HOUSE,HOUSE,1250000.0,2022.0,JUST_RENOVATED,Regular,4.0,200.0,None,False,True,None,None,None,None,1157.0,3.0,False
1410,HOUSE,HOUSE,1295000.0,2022.0,JUST_RENOVATED,Regular,4.0,200.0,None,False,True,None,None,None,None,1008.0,3.0,False
4053,HOUSE,HOUSE,399999.0,1959.0,GOOD,Regular,4.0,242.0,None,False,True,True,6.0,True,283.0,559.0,4.0,False
4031,HOUSE,HOUSE,150000.0,None,TO_BE_DONE_UP,Regular,1.0,108.0,NOT_INSTALLED,False,False,None,None,True,30.0,70.0,2.0,False
9000,HOUSE,HOUSE,309000.0,None,JUST_RENOVATED,Regular,2.0,106.0,None,False,False,True,11.0,None,None,37.0,2.0,False
2830,HOUSE,TOWN_HOUSE,359000.0,1973.0,GOOD,Regular,3.0,139.0,INSTALLED,False,False,True,12.0,True,90.0,189.0,3.0,False
6900,HOUSE,HOUSE,500000.0,1948.0,GOOD,Regular,5.0,307.0,None,False,False,True,37.0,True,985.0,1169.0,4.0,False
6560,HOUSE,HOUSE,79000.0,None,GOOD,Regular,4.0,101.0,SEMI_EQUIPPED,False,False,True,None,None,None,150.0,2.0,False
3010,HOUSE,HOUSE,710000.0,1950.0,GOOD,Regular,5.0,265.0,INSTALLED,False,False,True,None,None,None,389.0,3.0,False
1180,HOUSE,VILLA,2200000.0,None,GOOD,Regular,5.0,551.0,HYPER_EQUIPPED,False,False,True,50.0,None,None,1250.0,4.0,False
9240,HOUSE,HOUSE,299000.0,1963.0,TO_RENOVATE,Regular,4.0,160.0,INSTALLED,False,False,True,None,None,None,262.0,2.0,False
9200,HOUSE,HOUSE,325000.0,1955.0,GOOD,Regular,3.0,224.0,None,False,False,True,None,None,None,280.0,2.0,False
9000,HOUSE,HOUSE,330000.0,1969.0,TO_RENOVATE,Regular,4.0,175.0,INSTALLED,False,False,None,None,None,None,280.0,2.0,False
9031,HOUSE,HOUSE,349000.0,1956.0,TO_RENOVATE,Regular,3.0,150.0,None,False,False,None,None,None,None,311.0,3.0,False
5002,HOUSE,HOUSE,145000.0,None,TO_RENOVATE,Regular,3.0,120.0,None,False,False,True,40.0,True,1000.0,1298.0,3.0,False
8000,HOUSE,HOUSE,195000.0,1900.0,TO_BE_DONE_UP,Regular,1.0,78.0,INSTALLED,False,False,True,6.0,None,None,42.0,2.0,False
9320,HOUSE,MIXED_USE_BUILDING,395000.0,1918.0,GOOD,Regular,3.0,170.0,INSTALLED,False,False,True,76.0,True,350.0,730.0,3.0,False
4800,HOUSE,TOWN_HOUSE,260000.0,1984.0,JUST_RENOVATED,Regular,3.0,157.0,INSTALLED,False,True,True,22.0,True,260.0,376.0,3.0,False
9860,HOUSE,HOUSE,389000.0,1949.0,AS_NEW,Regular,3.0,180.0,None,False,False,True,None,True,None,232.0,3.0,False
1040,HOUSE,HOUSE,550000.0,1912.0,TO_RENOVATE,Regular,2.0,100.0,INSTALLED,False,False,None,None,True,108.0,208.0,2.0,False
1060,HOUSE,MANSION,825000.0,1887.0,GOOD,Regular,4.0,215.0,USA_SEMI_EQUIPPED,False,False,True,5.0,None,None,60.0,2.0,False
7333,HOUSE,VILLA,649000.0,1995.0,GOOD,Regular,6.0,240.0,INSTALLED,False,True,True,40.0,True,2400.0,17000.0,4.0,False
7333,HOUSE,EXCEPTIONAL_PROPERTY,649000.0,1995.0,GOOD,Regular,6.0,240.0,INSTALLED,False,True,True,40.0,True,2400.0,17000.0,4.0,False
7333,HOUSE,HOUSE,649000.0,1995.0,GOOD,Regular,6.0,240.0,INSTALLED,False,True,True,40.0,True,2400.0,17000.0,4.0,False
1570,HOUSE,HOUSE,249000.0,1958.0,TO_RENOVATE,Regular,3.0,136.0,None,False,False,True,58.0,True,500.0,634.0,2.0,False
9200,HOUSE,HOUSE,285000.0,1963.0,TO_BE_DONE_UP,Regular,3.0,261.0,INSTALLED,False,False,None,None,None,None,625.0,3.0,False
1470,HOUSE,BUNGALOW,620000.0,1977.0,AS_NEW,Regular,3.0,142.0,None,False,True,True,40.0,True,1750.0,1999.0,4.0,False
6142,HOUSE,HOUSE,120000.0,None,TO_BE_DONE_UP,Regular,3.0,93.0,INSTALLED,False,False,True,52.0,True,318.0,400.0,3.0,False
7141,HOUSE,HOUSE,199000.0,1973.0,GOOD,Regular,3.0,196.0,INSTALLED,False,False,True,25.0,True,285.0,356.0,3.0,False
6953,HOUSE,HOUSE,369000.0,None,GOOD,Regular,3.0,186.0,INSTALLED,False,False,True,90.0,True,8080.0,8080.0,4.0,False
1620,HOUSE,HOUSE,695000.0,1930.0,GOOD,Regular,4.0,378.0,INSTALLED,False,False,True,94.0,None,None,0.0,2.0,False
1630,HOUSE,HOUSE,695000.0,1930.0,GOOD,Regular,4.0,378.0,INSTALLED,False,False,True,94.0,None,None,0.0,2.0,False
6220,HOUSE,HOUSE,69000.0,None,TO_RENOVATE,Regular,2.0,130.0,SEMI_EQUIPPED,False,False,None,None,None,None,0.0,None,False
4130,HOUSE,HOUSE,129500.0,None,TO_RENOVATE,Regular,2.0,80.0,NOT_INSTALLED,False,False,None,None,None,None,452.0,4.0,False
7021,HOUSE,HOUSE,129500.0,1874.0,TO_BE_DONE_UP,Regular,2.0,130.0,NOT_INSTALLED,False,False,None,None,True,None,533.0,2.0,False
6061,HOUSE,APARTMENT_BLOCK,139000.0,None,TO_RENOVATE,Regular,2.0,132.0,NOT_INSTALLED,False,False,True,None,None,None,936.0,None,False
9600,HOUSE,HOUSE,139500.0,None,TO_BE_DONE_UP,Regular,3.0,128.0,SEMI_EQUIPPED,False,False,True,None,None,None,320.0,2.0,False
4280,HOUSE,HOUSE,149000.0,1910.0,TO_RENOVATE,Regular,2.0,108.0,NOT_INSTALLED,False,False,True,42.0,None,None,150.0,2.0,False
6810,HOUSE,HOUSE,175000.0,1900.0,TO_RENOVATE,Regular,5.0,320.0,NOT_INSTALLED,False,False,None,None,True,300.0,470.0,3.0,False
1790,HOUSE,HOUSE,199000.0,1951.0,TO_BE_DONE_UP,Regular,2.0,100.0,INSTALLED,False,False,True,None,True,127.0,203.0,3.0,False
1790,HOUSE,HOUSE,215000.0,1918.0,TO_BE_DONE_UP,Regular,3.0,152.0,INSTALLED,False,False,True,None,True,150.0,270.0,2.0,False
4260,HOUSE,HOUSE,249000.0,1935.0,TO_RENOVATE,Regular,4.0,145.0,SEMI_EQUIPPED,False,False,None,None,True,3500.0,3700.0,4.0,False
9200,HOUSE,HOUSE,279000.0,1962.0,TO_RENOVATE,Regular,4.0,181.0,INSTALLED,False,False,True,50.0,True,126.0,360.0,3.0,False
1360,HOUSE,HOUSE,290000.0,None,GOOD,Regular,2.0,90.0,INSTALLED,False,False,True,None,None,None,1053.0,4.0,False
1760,HOUSE,HOUSE,299000.0,1970.0,GOOD,Regular,3.0,149.0,INSTALLED,False,False,True,20.0,None,None,295.0,3.0,False
6040,HOUSE,VILLA,319000.0,1970.0,TO_BE_DONE_UP,Regular,5.0,210.0,SEMI_EQUIPPED,False,True,None,None,True,1050.0,1050.0,4.0,False
9000,HOUSE,HOUSE,321500.0,1939.0,JUST_RENOVATED,Notary Sale,3.0,140.0,INSTALLED,False,False,True,13.0,None,None,122.0,3.0,False
1790,HOUSE,HOUSE,329000.0,1991.0,TO_BE_DONE_UP,Regular,2.0,133.0,INSTALLED,False,False,True,None,True,300.0,427.0,3.0,False
6043,HOUSE,VILLA,330000.0,1982.0,AS_NEW,Regular,3.0,108.0,INSTALLED,False,True,True,4.0,True,2300.0,2300.0,4.0,False
